product,scope_type,asset_slug,role,source_prompt_path,source_status,generation_action,recommended_priority,is_archive,active_generation_target,output_dir,output_filename,meta_filename,usage
DT,blog,15_how_digital_twin_reduces_capex_risk,hero,DT/Blog/15_how_digital_twin_reduces_capex_risk/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/15_how_digital_twin_reduces_capex_risk/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,15_how_digital_twin_reduces_capex_risk,analytical,DT/Blog/15_how_digital_twin_reduces_capex_risk/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/15_how_digital_twin_reduces_capex_risk/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,15_how_digital_twin_reduces_capex_risk,social,DT/Blog/15_how_digital_twin_reduces_capex_risk/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/15_how_digital_twin_reduces_capex_risk/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,16_from_static_layout_to_living_factory_model,hero,DT/Blog/16_from_static_layout_to_living_factory_model/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/16_from_static_layout_to_living_factory_model/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,16_from_static_layout_to_living_factory_model,analytical,DT/Blog/16_from_static_layout_to_living_factory_model/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/16_from_static_layout_to_living_factory_model/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,16_from_static_layout_to_living_factory_model,social,DT/Blog/16_from_static_layout_to_living_factory_model/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/16_from_static_layout_to_living_factory_model/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,17_how_to_use_simulation_for_continuous_improvement,hero,DT/Blog/17_how_to_use_simulation_for_continuous_improvement/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/17_how_to_use_simulation_for_continuous_improvement/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,17_how_to_use_simulation_for_continuous_improvement,analytical,DT/Blog/17_how_to_use_simulation_for_continuous_improvement/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/17_how_to_use_simulation_for_continuous_improvement/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,17_how_to_use_simulation_for_continuous_improvement,social,DT/Blog/17_how_to_use_simulation_for_continuous_improvement/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/17_how_to_use_simulation_for_continuous_improvement/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,18_the_roi_of_digital_twin_in_12_months,hero,DT/Blog/18_the_roi_of_digital_twin_in_12_months/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/18_the_roi_of_digital_twin_in_12_months/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,18_the_roi_of_digital_twin_in_12_months,analytical,DT/Blog/18_the_roi_of_digital_twin_in_12_months/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/18_the_roi_of_digital_twin_in_12_months/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,18_the_roi_of_digital_twin_in_12_months,social,DT/Blog/18_the_roi_of_digital_twin_in_12_months/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/18_the_roi_of_digital_twin_in_12_months/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,19_how_to_build_a_digital_twin_business_case_without_guesswork,hero,DT/Blog/19_how_to_build_a_digital_twin_business_case_without_guesswork/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/19_how_to_build_a_digital_twin_business_case_without_guesswork/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,19_how_to_build_a_digital_twin_business_case_without_guesswork,analytical,DT/Blog/19_how_to_build_a_digital_twin_business_case_without_guesswork/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/19_how_to_build_a_digital_twin_business_case_without_guesswork/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,19_how_to_build_a_digital_twin_business_case_without_guesswork,social,DT/Blog/19_how_to_build_a_digital_twin_business_case_without_guesswork/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/19_how_to_build_a_digital_twin_business_case_without_guesswork/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,20_how_to_run_your_first_simulation_project,hero,DT/Blog/20_how_to_run_your_first_simulation_project/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/20_how_to_run_your_first_simulation_project/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,20_how_to_run_your_first_simulation_project,analytical,DT/Blog/20_how_to_run_your_first_simulation_project/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/20_how_to_run_your_first_simulation_project/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,20_how_to_run_your_first_simulation_project,social,DT/Blog/20_how_to_run_your_first_simulation_project/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/20_how_to_run_your_first_simulation_project/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,21_when_a_factory_should_simulate_before_it_reconfigures_flow,hero,DT/Blog/21_when_a_factory_should_simulate_before_it_reconfigures_flow/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/21_when_a_factory_should_simulate_before_it_reconfigures_flow/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,21_when_a_factory_should_simulate_before_it_reconfigures_flow,analytical,DT/Blog/21_when_a_factory_should_simulate_before_it_reconfigures_flow/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/21_when_a_factory_should_simulate_before_it_reconfigures_flow/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,21_when_a_factory_should_simulate_before_it_reconfigures_flow,social,DT/Blog/21_when_a_factory_should_simulate_before_it_reconfigures_flow/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/21_when_a_factory_should_simulate_before_it_reconfigures_flow/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,22_how_to_test_capacity_decisions_before_the_next_demand_shift,hero,DT/Blog/22_how_to_test_capacity_decisions_before_the_next_demand_shift/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/22_how_to_test_capacity_decisions_before_the_next_demand_shift/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,22_how_to_test_capacity_decisions_before_the_next_demand_shift,analytical,DT/Blog/22_how_to_test_capacity_decisions_before_the_next_demand_shift/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/22_how_to_test_capacity_decisions_before_the_next_demand_shift/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,22_how_to_test_capacity_decisions_before_the_next_demand_shift,social,DT/Blog/22_how_to_test_capacity_decisions_before_the_next_demand_shift/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/22_how_to_test_capacity_decisions_before_the_next_demand_shift/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,23_what_to_simulate_before_expanding_a_production_line,hero,DT/Blog/23_what_to_simulate_before_expanding_a_production_line/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/23_what_to_simulate_before_expanding_a_production_line/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,23_what_to_simulate_before_expanding_a_production_line,analytical,DT/Blog/23_what_to_simulate_before_expanding_a_production_line/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/23_what_to_simulate_before_expanding_a_production_line/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,23_what_to_simulate_before_expanding_a_production_line,social,DT/Blog/23_what_to_simulate_before_expanding_a_production_line/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/23_what_to_simulate_before_expanding_a_production_line/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,24_how_to_compare_capex_options_when_every_scenario_looks_plausible,hero,DT/Blog/24_how_to_compare_capex_options_when_every_scenario_looks_plausible/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/24_how_to_compare_capex_options_when_every_scenario_looks_plausible/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,24_how_to_compare_capex_options_when_every_scenario_looks_plausible,analytical,DT/Blog/24_how_to_compare_capex_options_when_every_scenario_looks_plausible/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/24_how_to_compare_capex_options_when_every_scenario_looks_plausible/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,24_how_to_compare_capex_options_when_every_scenario_looks_plausible,social,DT/Blog/24_how_to_compare_capex_options_when_every_scenario_looks_plausible/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/24_how_to_compare_capex_options_when_every_scenario_looks_plausible/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,25_when_manual_factory_decisions_become_too_expensive_to_trust,hero,DT/Blog/25_when_manual_factory_decisions_become_too_expensive_to_trust/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/25_when_manual_factory_decisions_become_too_expensive_to_trust/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,25_when_manual_factory_decisions_become_too_expensive_to_trust,analytical,DT/Blog/25_when_manual_factory_decisions_become_too_expensive_to_trust/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/25_when_manual_factory_decisions_become_too_expensive_to_trust/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,25_when_manual_factory_decisions_become_too_expensive_to_trust,social,DT/Blog/25_when_manual_factory_decisions_become_too_expensive_to_trust/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/25_when_manual_factory_decisions_become_too_expensive_to_trust/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,26_how_to_use_digital_twin_for_brownfield_change_planning,hero,DT/Blog/26_how_to_use_digital_twin_for_brownfield_change_planning/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/26_how_to_use_digital_twin_for_brownfield_change_planning/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,26_how_to_use_digital_twin_for_brownfield_change_planning,analytical,DT/Blog/26_how_to_use_digital_twin_for_brownfield_change_planning/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/26_how_to_use_digital_twin_for_brownfield_change_planning/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,26_how_to_use_digital_twin_for_brownfield_change_planning,social,DT/Blog/26_how_to_use_digital_twin_for_brownfield_change_planning/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/26_how_to_use_digital_twin_for_brownfield_change_planning/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,27_what_a_good_simulation_input_set_looks_like_before_live_integration,hero,DT/Blog/27_what_a_good_simulation_input_set_looks_like_before_live_integration/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/27_what_a_good_simulation_input_set_looks_like_before_live_integration/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,27_what_a_good_simulation_input_set_looks_like_before_live_integration,analytical,DT/Blog/27_what_a_good_simulation_input_set_looks_like_before_live_integration/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/27_what_a_good_simulation_input_set_looks_like_before_live_integration/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,27_what_a_good_simulation_input_set_looks_like_before_live_integration,social,DT/Blog/27_what_a_good_simulation_input_set_looks_like_before_live_integration/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/27_what_a_good_simulation_input_set_looks_like_before_live_integration/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,28_how_to_sequence_factory_changes_with_less_operational_risk,hero,DT/Blog/28_how_to_sequence_factory_changes_with_less_operational_risk/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/28_how_to_sequence_factory_changes_with_less_operational_risk/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,28_how_to_sequence_factory_changes_with_less_operational_risk,analytical,DT/Blog/28_how_to_sequence_factory_changes_with_less_operational_risk/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/28_how_to_sequence_factory_changes_with_less_operational_risk/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,28_how_to_sequence_factory_changes_with_less_operational_risk,social,DT/Blog/28_how_to_sequence_factory_changes_with_less_operational_risk/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/28_how_to_sequence_factory_changes_with_less_operational_risk/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,29_when_to_use_digital_twin_for_network_and_intralogistics_decisions,hero,DT/Blog/29_when_to_use_digital_twin_for_network_and_intralogistics_decisions/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/29_when_to_use_digital_twin_for_network_and_intralogistics_decisions/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,29_when_to_use_digital_twin_for_network_and_intralogistics_decisions,analytical,DT/Blog/29_when_to_use_digital_twin_for_network_and_intralogistics_decisions/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/29_when_to_use_digital_twin_for_network_and_intralogistics_decisions/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,29_when_to_use_digital_twin_for_network_and_intralogistics_decisions,social,DT/Blog/29_when_to_use_digital_twin_for_network_and_intralogistics_decisions/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/29_when_to_use_digital_twin_for_network_and_intralogistics_decisions/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,30_how_to_turn_simulation_outputs_into_executive_decisions,hero,DT/Blog/30_how_to_turn_simulation_outputs_into_executive_decisions/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/30_how_to_turn_simulation_outputs_into_executive_decisions/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
DT,blog,30_how_to_turn_simulation_outputs_into_executive_decisions,analytical,DT/Blog/30_how_to_turn_simulation_outputs_into_executive_decisions/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/30_how_to_turn_simulation_outputs_into_executive_decisions/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
DT,blog,30_how_to_turn_simulation_outputs_into_executive_decisions,social,DT/Blog/30_how_to_turn_simulation_outputs_into_executive_decisions/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/30_how_to_turn_simulation_outputs_into_executive_decisions/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
DT,blog,31_how_to_use_digital_twin_in_capex_stage_gates,hero,DT/Blog/31_how_to_use_digital_twin_in_capex_stage_gates/image-prompts.md,explicit,generate_now,P1,false,true,DT/Blog/31_how_to_use_digital_twin_in_capex_stage_gates/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
